,symbol,buy_date,price,adjbase,size,p&l,p&l_ratio,industry
247,XPO,2026-01-05,145.14999389648438,206.2100067138672,68.0,4152.080871582031,0.42066838019248254,卡车运输
248,ODFL,2025-12-01,139.6699981689453,210.67999267578125,71.0,5041.709609985352,0.5084126543836709,卡车运输
249,KNX,2025-11-25,45.439998626708984,61.0099983215332,220.0,3425.399932861328,0.34264965152689053,卡车运输
250,DKNG,2026-02-26,23.489999771118164,25.459999084472656,425.0,837.2497081756592,0.08386544625584375,博彩
251,KLAC,2026-02-18,1480.300048828125,1429.3599853515625,6.0,-305.640380859375,-0.034411985270749026,半导体设备材料
252,UCTT,2025-11-28,25.360000610351562,55.790000915527344,394.0,11989.420120239258,1.1999211188013428,半导体设备材料
253,AMAT,2025-11-25,242.4600067138672,346.5299987792969,41.0,4266.869674682617,0.42922539463691906,半导体设备材料
254,AVGO,2026-03-05,332.7699890136719,332.7699890136719,30.0,0.0,0.0,半导体
255,NVTS,2026-02-25,9.880000114440918,8.960000038146973,1012.0,-931.0400772094727,-0.09311741555035453,半导体
256,QCOM,2026-02-13,140.6999969482422,137.0,71.0,-262.6997833251953,-0.026297064879136182,半导体
257,LSCC,2026-02-09,87.54000091552734,91.11000061035156,114.0,406.97996520996094,0.040781353181263136,半导体
258,TSM,2026-02-06,348.8500061035156,353.8599853515625,28.0,140.2794189453125,0.014361413674621648,半导体
259,ARM,2026-02-06,123.69999694824219,120.62000274658203,80.0,-246.3995361328125,-0.024898902810392705,半导体
260,ADI,2026-01-06,292.94000244140625,329.7200012207031,34.0,1250.5199584960938,0.12555471588983003,半导体
261,STM,2025-11-28,22.989999771118164,33.310001373291016,434.0,4478.880695343018,0.4488908962555817,半导体
262,ACHC,2026-02-11,15.529999732971191,24.65999984741211,643.0,5870.59007358551,0.5878944154169776,医疗设施
263,THC,2026-02-11,226.35000610351562,241.39999389648438,44.0,662.199462890625,0.06648989347093726,医疗设施
264,HCA,2026-01-27,505.8399963378906,534.469970703125,19.0,543.9695129394531,0.05659887429326594,医疗设施
265,BSX,2026-02-27,76.8499984741211,72.98999786376953,130.0,-501.8000793457031,-0.05022772526991528,医疗设备
266,EW,2026-02-23,82.44000244140625,83.88999938964844,121.0,175.4496307373047,0.0175885117091398,医疗设备
267,ABT,2026-02-06,110.83000183105469,111.04000091552734,90.0,18.899917602539062,0.0018947855364359859,医疗设备
268,MCK,2025-12-23,825.72998046875,931.3499755859375,12.0,1267.43994140625,0.1279110576283414,医疗分销
269,OSCR,2026-03-02,13.979999542236328,14.390000343322754,715.0,293.15057277679443,0.029327669135305243,医疗保险
270,CVS,2026-02-26,78.01000213623047,78.69000244140625,128.0,87.0400390625,0.008716834848796476,医疗保险
271,UNH,2026-02-13,293.19000244140625,288.7699890136719,34.0,-150.28045654296875,-0.015075593952483802,医疗保险
272,DOC,2026-02-27,17.68000030517578,17.40999984741211,565.0,-152.5502586364746,-0.015271518840677272,医疗保健地产REIT
273,XRAY,2026-02-27,14.680000305175781,13.329999923706055,681.0,-919.3502597808838,-0.09196187693495837,医疗仪器用品
274,WRBY,2026-02-26,25.649999618530273,26.8700008392334,389.0,474.5804748535156,0.047563401124644154,医疗仪器用品
275,ISRG,2026-02-18,500.760009765625,496.70001220703125,19.0,-77.13995361328125,-0.008107671298460885,医疗仪器用品
276,WST,2026-02-06,248.9499969482422,244.35000610351562,40.0,-183.9996337890625,-0.018477569395925403,医疗仪器用品
277,ALGN,2026-02-05,175.6199951171875,175.60000610351562,56.0,-1.119384765625,-0.000113819691536472,医疗仪器用品
278,TFX,2026-01-29,105.4800033569336,117.56999969482422,94.0,1136.4596557617188,0.11461884673040167,医疗仪器用品
279,LMAT,2026-01-08,85.04000091552734,106.1500015258789,117.0,2469.870071411133,0.2482361286816157,医疗仪器用品
280,DOW,2025-11-25,23.200000762939453,33.720001220703125,431.0,4534.120197296143,0.45344828068146936,化学品
281,FRPT,2026-01-09,64.05999755859375,85.19000244140625,156.0,3296.28076171875,0.32984710721360117,包装食品
282,CNR,2026-03-03,92.01000213623047,88.91999816894531,108.0,-333.7204284667969,-0.03358334850063454,动力煤
283,NYT,2025-10-16,55.650001525878906,81.94999694824219,179.0,4707.699180603027,0.4725964905882887,出版
284,CF,2025-12-23,78.13999938964844,110.77999877929688,127.0,4145.279922485352,0.41771179478627446,农业投入
285,BTSG,2026-02-20,41.060001373291016,41.77000045776367,243.0,172.52977752685547,0.01729174526853526,健康信息服务
286,CACC,2026-03-05,511.2799987792969,511.2799987792969,19.0,0.0,0.0,信贷服务
287,MA,2026-03-02,521.0,524.6599731445312,19.0,69.53948974609375,0.007024900469349808,信贷服务
288,SEZL,2026-03-02,75.80000305175781,75.7699966430664,131.0,-3.9308395385742188,-0.0003958628955584244,信贷服务
289,V,2026-03-02,320.510009765625,319.79998779296875,31.0,-22.01068115234375,-0.0022152879817246836,信贷服务
290,PYPL,2026-02-19,41.72999954223633,47.63999938964844,239.0,1412.4899635314941,0.14162472830680004,信贷服务
291,ACN,2026-03-05,214.0,214.0,46.0,0.0,0.0,信息技术服务
292,CTSH,2026-03-03,64.33999633789062,65.77999877929688,155.0,223.20037841796875,0.022381139623382517,信息技术服务
293,CDW,2026-03-03,125.27999877929688,124.30999755859375,79.0,-76.63009643554688,-0.007742666268794875,信息技术服务
294,IT,2026-03-02,159.27000427246094,170.97999572753906,62.0,726.0194702148438,0.07352289282949982,信息技术服务
295,GLOB,2026-02-27,49.7599983215332,53.20000076293945,200.0,688.00048828125,0.06913188419296266,信息技术服务
296,JKHY,2026-02-27,162.4600067138672,167.0500030517578,61.0,279.9897766113281,0.02825308474826521,信息技术服务
297,BR,2026-02-26,183.25999450683594,190.88999938964844,54.0,412.020263671875,0.04163486364465588,信息技术服务
298,CACI,2026-02-26,597.1599731445312,612.52001953125,16.0,245.7607421875,0.025721828450483136,信息技术服务
299,BWIN,2026-02-26,18.489999771118164,22.239999771118164,540.0,2025.0,0.2028123335002736,保险经纪
300,AJG,2026-02-25,218.1300048828125,229.64999389648438,45.0,518.3995056152344,0.052812491430790726,保险经纪
301,AON,2026-02-25,324.6600036621094,338.7699890136719,30.0,423.299560546875,0.04346080574263622,保险经纪
302,HLT,2025-12-11,278.17999267578125,307.3599853515625,35.0,1021.2997436523438,0.10489608686484699,住宿
303,INVH,2026-03-04,26.829999923706055,26.420000076293945,372.0,-152.5199432373047,-0.01528139577256755,住宅地产REIT
304,SUI,2026-02-10,128.25999450683594,136.69000244140625,77.0,649.1106109619141,0.0657259340060319,住宅地产REIT
305,W,2026-03-03,75.4800033569336,78.55000305175781,132.0,405.2399597167969,0.04067302011509792,互联网零售
306,CART,2026-03-02,37.84000015258789,36.779998779296875,264.0,-279.8403625488281,-0.028012721168515158,互联网零售
307,DASH,2026-02-27,176.47000122070312,183.47999572753906,56.0,392.5596923828125,0.03972343434207184,互联网零售
308,EBAY,2026-02-26,87.9000015258789,93.04000091552734,113.0,580.8199310302734,0.058475532428007466,互联网零售
309,CHWY,2026-02-26,26.969999313354492,26.06999969482422,370.0,-332.9998588562012,-0.033370398273782256,互联网零售
310,AMZN,2026-02-25,210.63999938964844,218.94000244140625,47.0,390.1001434326172,0.03940373659232788,互联网零售
311,CPNG,2026-02-20,18.75,19.3700008392334,533.0,330.46044731140137,0.03306671142578125,互联网零售
312,Z,2026-03-02,43.540000915527344,46.65999984741211,229.0,714.4797554016113,0.07165821925309386,互联网内容信息
313,SPOT,2026-02-27,514.9400024414062,552.1199951171875,19.0,706.4198608398438,0.07220257214336707,互联网内容信息
314,SNAP,2026-02-26,5.260000228881836,5.340000152587891,1901.0,152.07985496520996,0.015209110308928821,互联网内容信息
315,META,2026-02-26,657.010009765625,660.5700073242188,15.0,53.39996337890625,0.005418482984549515,互联网内容信息
316,RDDT,2026-02-26,151.25,144.33999633789062,66.0,-456.06024169921875,-0.04568597462551653,互联网内容信息
317,PINS,2026-02-24,16.950000762939453,19.75,589.0,1649.199550628662,0.16519168796632985,互联网内容信息
318,BBY,2026-03-04,67.38999938964844,65.5999984741211,148.0,-264.9201354980469,-0.02656181824809899,专业零售
319,MUSA,2026-03-03,410.010009765625,418.19000244140625,24.0,196.31982421875,0.019950714570254515,专业零售
320,FIVE,2026-02-02,197.8000030517578,221.64999389648438,50.0,1192.4995422363281,0.12057629159128878,专业零售
321,GEV,2026-01-20,684.8599853515625,815.010009765625,14.0,1822.100341796875,0.19003887976788708,专业工业机械
322,GNRC,2026-01-08,148.7899932861328,218.80999755859375,67.0,4691.340286254883,0.470596192163326,专业工业机械
323,CPRT,2026-02-27,38.09000015258789,38.02000045776367,262.0,-18.339920043945312,-0.0018377446716671348,专业商业服务
324,TRI,2026-02-25,99.37999725341797,109.44000244140625,100.0,1006.0005187988281,0.10122766619056521,专业商业服务
325,UNF,2026-02-11,235.0800018310547,262.760009765625,42.0,1162.5603332519531,0.11774718274191247,专业商业服务
326,CTAS,2026-02-04,192.61000061035156,204.52999877929688,51.0,607.9199066162109,0.061886704382808085,专业商业服务
327,LYB,2025-12-29,43.45000076293945,65.87999725341797,230.0,5158.899192810059,0.5162254567693842,专业化学品
328,LIN,2025-12-12,416.239990234375,490.05999755859375,24.0,1771.68017578125,0.17734962775357657,专业化学品
329,WLK,2025-11-28,66.80999755859375,105.51000213623047,149.0,5766.300682067871,0.5792546922890697,专业化学品
